SPID,SID,PID,Quantity,Price,ShipDate
4192.0,1126,32,249,417.9,2013-04-22
4193.0,830,202,202,104.79,2012-12-08
4194.0,427,661,699,171.6,2014-08-17
4195.0,936,214,49,291.55,2012-12-03
4196.0,963,711,42,278.43,2012-07-09
4197.0,402,19,109,58.04,2014-04-29
4198.0,126,422,61,371.95,2012-07-24
4199.0,652,250,423,99.11,2014-11-20
4200.0,12,657,171,259.824016013485,2014-11-12
4201.0,363,539,42,273.39,2013-12-14
4202.0,130,846,55,362.64,2014-06-04
4203.0,401,395,30,247.73,2014-10-20
4204.0,841,646,2,52.97,2014-08-07
4205.0,218,219,23,396.46,2014-09-14
4206.0,951,259,10,50.38,2014-08-19
4207.0,628,298,656,181.83,2014-08-22
4208.0,342,862,35,46.48,2013-05-09
4209.0,1070,739,141,465.75,2013-04-02
4210.0,377,188,485,472.56,2014-05-12
4211.0,530,654,42,275.72,2012-07-19
4212.0,1125,687,29,227.64,2012-04-11
4213.0,930,76,438,103.28,2013-05-31
4215.0,71,875,51,319.68,2013-11-25
4216.0,489,1182,56,396.79,2014-09-28
4217.0,804,893,46,427.96,2013-11-23
4218.0,231,874,497,110.58,2014-10-03
4219.0,944,1161,145,407.94,2013-03-17
4220.0,699,53,355,435.16,2013-06-04
4221.0,718,189,16,199.86,2012-03-14
4222.0,45,409,673,31.52,2012-05-30
4223.0,1052,884,467,35.74,2014-10-24
4224.0,472,1,56,221.01,2012-07-10
4225.0,575,613,528,330.76,2013-04-24
4226.0,1026,829,37,203.53,2013-04-09
4227.0,662,1112,61,235.04,2013-12-08
4228.0,598,500,682,259.14,2012-01-30
4229.0,1193,895,65,270.85,2014-02-23
4230.0,752,667,25,484.64,2012-08-06
4231.0,469,1059,84,38.22,2014-01-06
4232.0,201,133,95,37.14,2013-10-25
4233.0,465,382,69,211.77,2013-07-26
4234.0,491,627,489,129.3,2014-09-26
4235.0,626,911,3,264.07,2012-09-04
4236.0,779,1086,15,110.19,2012-10-13
4237.0,1004,1050,679,389.33,2013-07-10
4238.0,1125,718,16,71.0,2013-09-19
4239.0,318,351,44,157.88,2012-10-10
4240.0,162,858,626,154.18,2013-03-26
4241.0,932,473,127,390.72,2012-07-21
4242.0,321,1156,259,166.32,2012-06-30
4244.0,324,501,206,404.65,2014-01-26
4245.0,960,71,3,193.58,2015-02-03
4246.0,1085,264,59,459.2,2012-05-06
4247.0,188,399,24,365.43,2014-01-27
4248.0,535,466,430,246.17,2012-11-22
4249.0,269,1137,127,492.24,2013-11-23
4250.0,1034,231,52,416.06,2012-11-25
4251.0,1123,365,54,317.53,2014-11-16
4252.0,293,891,64,401.61,2014-06-22
4253.0,921,489,577,392.47,2013-04-05
4254.0,336,121,242,483.1,2014-11-28
4255.0,872,680,60,494.72,2013-09-30
4256.0,485,776,63,210.07,2014-12-02
4257.0,49,328,58,212.35,2012-03-03
4258.0,748,232,6,176.15,2013-06-03
4259.0,134,243,384,423.6,2013-07-21
4260.0,931,94,5,171.67,2012-05-14
4261.0,1037,556,228,26.36,2012-07-27
4262.0,916,70,37,122.64,2014-07-03
4263.0,656,483,334,259.824016013485,2013-08-14
4264.0,692,149,379,223.65,2012-11-14
4265.0,700,677,181,112.23,2014-03-02
4266.0,1135,1124,82,373.84,2012-12-18
4267.0,767,1194,448,287.43,2012-02-10
4268.0,110,494,12,455.16,2012-01-06
4269.0,1085,1109,556,291.59,2013-01-12
4270.0,947,2,50,267.36,2014-05-20
4271.0,332,26,461,121.28,2014-03-12
4272.0,223,1092,140,409.46,2012-12-03
4273.0,938,988,440,280.18,2014-09-07
4274.0,426,229,23,46.74,2014-09-30
4275.0,628,1110,38,247.04,2013-02-14
4276.0,737,47,45,214.45,2014-02-01
4277.0,626,746,551,410.43,2013-06-22
4278.0,187,377,293,158.96,2014-09-05
4279.0,574,931,166,172.24,2012-06-21
4280.0,1046,1179,44,79.51,2014-03-23
4281.0,1009,877,7,467.5,2014-01-28
4282.0,1174,338,4,25.74,2013-09-17
4283.0,216,546,160,237.49,2014-06-19
4284.0,439,1009,303,308.84,2012-04-22
4285.0,152,1185,628,180.26,2013-01-06
4286.0,411,692,177,105.88,2014-10-10
4287.0,824,1194,334,157.96,2012-07-02
4288.0,1140,472,38,459.55,2012-06-21
4289.0,299,819,557,192.87,2014-02-15
4290.0,542,792,28,162.04,2013-08-23
4291.0,985,1031,36,231.81,2014-04-09
4292.0,1019,584,43,127.02,2013-04-01
4293.0,1064,187,55,199.14,2012-12-25
4294.0,1118,192,56,386.29,2012-04-29
4295.0,1089,590,54,67.83,2012-10-19
4296.0,46,210,271,431.73,2013-04-04
4297.0,72,341,578,66.02,2013-08-21
4298.0,728,688,394,383.19,2014-06-18
4299.0,754,9,668,185.31,2014-03-20
4300.0,197,642,501,88.55,2013-01-09
4301.0,517,176,170,158.05,2013-09-02
4302.0,77,1022,45,128.23,2013-06-22
4303.0,675,573,14,131.87,2012-08-20
4304.0,784,111,68,107.85,2013-08-30
4305.0,909,550,51,374.91,2013-04-17
4306.0,1114,737,606,170.95,2013-01-06
4307.0,493,1104,140,135.71,2013-02-09
4308.0,1153,929,698,291.01,2012-08-30
4309.0,167,451,575,334.89,2012-03-21
4310.0,562,24,18,230.33,2013-07-20
4311.0,1072,190,19,370.18,2014-10-11
4312.0,1063,317,12,221.53,2012-02-15
4313.0,984,752,228,206.3,2013-07-19
4314.0,935,311,48,357.91,2013-08-14
4315.0,644,171,29,202.68,2012-08-15
4316.0,104,893,36,64.32,2014-06-26
4317.0,368,28,356,137.01,2012-10-28
4318.0,1076,363,11,126.07,2012-03-26
4319.0,474,568,7,418.91,2013-09-19
4320.0,664,857,542,247.52,2012-01-21
4321.0,924,100,321,242.29,2014-08-20
4322.0,1144,807,26,34.19,2015-01-18
4323.0,1112,320,121,458.05,2012-10-08
4324.0,193,345,624,458.08,2013-11-04
4325.0,383,766,11,482.84,2012-08-09
4326.0,955,766,18,202.0,2014-10-25
4328.0,517,232,40,235.31,2014-04-06
4329.0,858,1070,59,156.9,2012-10-24
4330.0,587,515,45,326.58,2013-04-01
4331.0,218,368,163,272.77,2012-07-27
4332.0,533,24,46,385.32,2012-07-10
4333.0,897,942,41,263.8,2013-07-29
4334.0,35,675,221,223.94,2012-08-21
4335.0,594,789,74,270.72,2014-11-28
4336.0,727,797,61,261.76,2012-01-11
4337.0,648,873,685,323.26,2012-04-18
4338.0,766,957,16,73.25,2012-12-28
4339.0,910,237,70,383.15,2012-03-11
4340.0,732,60,364,424.32,2012-06-26
4341.0,674,947,588,483.52,2013-05-22
4342.0,30,1190,21,198.13,2013-06-25
4343.0,546,1109,75,268.94,2013-04-09
4344.0,67,896,673,17.23,2012-03-20
4345.0,544,31,15,455.75,2013-09-01
4346.0,516,60,517,374.61,2012-05-22
4347.0,410,384,695,22.9,2012-07-10
4348.0,427,347,45,322.49,2015-01-12
4349.0,258,1165,2,357.38,2014-12-22
4350.0,904,556,504,286.22,2012-05-04
4351.0,448,211,120,479.46,2014-11-19
4352.0,1055,188,457,332.26,2014-04-21
4353.0,282,462,36,160.84,2014-10-22
4354.0,653,885,288,175.66,2013-10-11
4355.0,932,669,56,332.4,2013-02-12
4356.0,860,851,351,342.7,2013-01-09
4357.0,1167,1150,44,306.02,2014-03-27
4358.0,911,121,382,282.76,2012-09-15
4359.0,368,1034,573,173.66,2014-12-18
4360.0,837,1160,37,239.6,2014-11-22
4361.0,1160,733,23,116.76,2012-04-13
4362.0,894,863,25,40.48,2012-01-21
4363.0,822,382,35,445.26,2014-03-29
4364.0,1186,158,53,367.47,2012-03-13
4365.0,236,953,335,373.04,2013-10-26
4366.0,515,118,6,196.33,2012-04-04
4367.0,986,1002,609,126.55,2015-01-23
4368.0,1087,128,564,324.52,2012-06-23
4369.0,1126,288,74,353.63,2014-05-14
4370.0,1172,584,50,128.77,2012-06-10
4371.0,352,20,175,335.9,2012-12-26
4372.0,115,193,461,316.67,2012-11-05
4373.0,258,26,4,416.32,2013-02-03
4374.0,339,124,469,404.16,2013-10-02
4375.0,271,264,63,34.8,2012-04-14
4376.0,148,670,51,24.39,2013-07-25
4377.0,410,563,388,299.11,2012-07-17
4378.0,677,969,136,133.18,2012-03-02
4379.0,220,78,51,438.38,2013-02-26
4380.0,199,752,101,140.72,2014-01-12
4381.0,372,1132,34,454.19,2013-08-03
4382.0,621,499,75,375.9,2014-12-27
4383.0,691,1046,5,88.56,2014-01-05
4384.0,284,1144,44,55.11,2012-10-09
4385.0,258,1175,56,147.77,2013-02-13
4386.0,469,466,486,64.84,2012-09-25
4387.0,644,1108,178,322.53,2013-11-07
4388.0,1092,764,448,388.73,2014-09-07
4389.0,602,418,579,161.54,2012-02-18
4390.0,565,472,57,229.68,2013-12-02
4391.0,546,1013,532,27.46,2013-09-28
4392.0,416,54,9,242.49,2013-10-23
4393.0,1067,409,171,259.824016013485,2014-02-28
4394.0,1188,824,38,104.52,2015-01-10
4395.0,669,967,10,324.03,2012-03-18
4396.0,638,417,208,438.65,2012-10-13
4397.0,553,936,42,165.45,2012-08-13
4398.0,869,95,9,99.96,2012-05-03
4399.0,1164,380,340,463.26,2012-03-03
4400.0,674,828,598,34.48,2013-01-01
4401.0,56,230,41,328.95,2014-07-12
4402.0,129,160,82,283.24,2012-01-31
4403.0,1103,534,45,322.03,2013-11-30
4404.0,75,1147,39,286.7,2014-08-11
4405.0,649,334,26,208.32,2013-02-21
4406.0,876,942,32,34.51,2014-05-19
4407.0,403,765,20,137.32,2013-05-04
4408.0,569,252,95,161.09,2012-01-27
4409.0,188,128,14,382.77,2014-08-13
4410.0,520,643,372,430.45,2014-08-22
4411.0,1051,884,505,185.37,2012-09-02
4412.0,813,583,58,125.32,2014-05-24
4413.0,641,116,12,470.18,2014-01-14
4414.0,763,46,49,241.41,2013-08-28
4415.0,162,355,109,499.78,2012-01-18
4416.0,912,840,69,308.22,2012-08-18
4417.0,123,234,233,424.65,2014-10-06
4419.0,31,576,214,347.07,2012-05-18
4420.0,1075,46,69,260.83,2014-06-08
4421.0,1076,387,619,74.31,2012-04-28
4422.0,1181,330,457,416.28,2012-06-21
4423.0,366,703,6,498.79,2014-11-02
4424.0,974,467,93,220.97,2014-06-12
4425.0,1162,473,425,110.76,2013-10-30
4426.0,779,713,294,296.56,2012-10-26
4427.0,390,79,14,336.62,2012-08-20
4428.0,1145,201,36,244.65,2013-08-15
4429.0,547,286,44,402.16,2014-10-14
4430.0,541,508,329,326.18,2012-01-23
4431.0,810,681,481,206.75,2014-07-15
4432.0,213,269,13,432.74,2013-09-06
4433.0,760,1134,47,449.34,2012-09-23
4434.0,629,905,294,200.18,2013-04-20
4437.0,14,564,27,32.16,2012-10-08
4438.0,35,1133,70,311.13,2014-07-31
4439.0,850,815,60,244.28,2013-12-21
4440.0,348,985,173,221.17,2014-12-14
4441.0,907,1086,35,247.15,2013-06-06
4442.0,265,411,66,47.96,2014-08-25
4443.0,696,954,69,23.43,2014-03-26
4444.0,1098,593,84,278.73,2012-06-15
4445.0,753,129,500,135.71,2014-10-06
4446.0,121,218,6,153.18,2014-08-17
4447.0,220,1179,5,37.91,2014-08-18
4448.0,243,1104,197,107.0,2013-11-20
4449.0,488,873,380,169.32,2012-03-21
4450.0,446,743,6,387.94,2013-10-09
4451.0,504,542,40,185.56,2012-10-21
4452.0,1022,897,472,87.22,2014-02-20
4453.0,1184,569,194,60.77,2013-12-31
4454.0,771,130,299,280.87,2013-04-30
4455.0,909,260,156,77.93,2013-07-21
4456.0,906,596,291,15.21,2012-01-21
4457.0,899,640,365,457.29,2013-08-22
4458.0,654,294,40,243.27,2013-04-27
4459.0,152,81,416,191.08,2012-07-06
4460.0,730,735,14,408.26,2014-06-18
4461.0,971,632,56,328.88,2013-11-07
4462.0,247,245,168,149.03,2014-12-26
4463.0,298,772,268,139.78,2013-10-02
4464.0,1080,1079,63,110.28,2014-01-20
4465.0,492,1028,8,426.96,2014-07-22
4466.0,458,518,14,153.59,2013-04-10
4467.0,693,132,28,420.32,2013-01-17
4468.0,384,119,48,198.99,2012-12-25
4469.0,271,329,462,401.65,2012-08-11
4470.0,174,1065,149,163.42,2014-02-17
4471.0,455,787,413,136.79,2013-03-02
4472.0,128,584,25,408.71,2012-01-19
4473.0,739,1019,12,373.74,2014-09-05
4474.0,977,700,517,144.68,2012-08-19
4475.0,1059,740,206,299.65,2013-03-03
4476.0,617,511,29,419.41,2012-07-29
4477.0,536,571,49,208.35,2014-05-13
4478.0,1097,466,86,231.93,2014-11-12
4479.0,894,836,529,56.29,2014-11-10
4480.0,1184,372,488,375.6,2013-04-22
4481.0,771,685,11,476.96,2014-04-01
4482.0,554,973,36,493.34,2014-11-18
4484.0,819,108,25,290.62,2014-05-03
4486.0,129,13,37,255.15,2012-08-31
4487.0,1109,548,355,497.67,2012-07-21
4488.0,739,418,642,442.57,2013-10-26
4489.0,942,50,651,172.71,2012-02-25
4490.0,995,16,151,259.824016013485,2012-10-07
4491.0,237,941,12,265.86,2014-08-11
4492.0,431,909,15,218.67,2013-11-10
4493.0,287,102,63,371.49,2012-08-22
4494.0,1154,1091,385,415.38,2012-07-25
4495.0,772,681,78,66.93,2012-09-08
4496.0,1007,1082,465,402.06,2012-06-20
4497.0,540,916,120,98.52,2012-06-26
4498.0,797,1173,270,330.87,2015-01-18
4499.0,249,665,526,466.77,2013-08-15
4500.0,898,565,424,340.23,2014-11-09
4501.0,597,1171,662,214.32,2014-06-24
4502.0,878,965,3,463.6,2014-02-10
4503.0,1102,1050,350,299.02,2015-01-03
4504.0,172,799,41,306.38,2012-04-29
4505.0,236,1199,68,226.97,2012-12-03
4506.0,1002,665,490,491.74,2012-08-17
4507.0,812,341,174,29.92,2014-04-18
4508.0,1193,997,204,323.59,2014-07-31
4509.0,417,829,17,292.71,2012-03-08
4510.0,1070,727,45,286.06,2014-04-21
4511.0,258,44,618,101.23,2012-02-23
4512.0,83,929,330,337.35,2012-03-22
4513.0,260,129,379,475.22,2012-01-31
4514.0,1018,632,22,460.69,2012-07-15
4515.0,15,484,481,384.46,2014-10-10
4516.0,579,901,252,189.17,2012-11-13
4517.0,787,59,14,424.02,2014-07-25
4518.0,647,286,4,51.67,2013-11-03
4519.0,856,100,234,256.58,2014-08-20
4520.0,923,605,40,417.56,2014-10-15
4521.0,140,883,379,26.42,2014-01-13
4522.0,513,708,55,376.45,2013-10-22
4523.0,805,415,10,266.75,2014-05-04
4524.0,525,968,13,107.74,2014-04-28
4525.0,233,1028,274,331.58,2013-05-21
4526.0,1074,227,475,257.37,2014-01-18
4527.0,609,549,349,259.824016013485,2014-04-05
4529.0,1151,172,301,440.7,2013-05-31
4530.0,263,193,133,280.12,2013-12-20
4531.0,1185,979,492,20.42,2012-01-28
4532.0,263,626,537,463.48,2013-01-31
4533.0,48,927,19,165.69,2013-09-17
4534.0,77,857,590,188.87,2012-12-11
4535.0,665,655,50,61.04,2012-04-07
4536.0,328,636,222,453.15,2012-03-28
4537.0,195,743,12,457.08,2014-07-01
4538.0,1068,105,105,336.38,2012-04-01
4539.0,625,1167,27,470.64,2014-10-27
4540.0,428,276,408,79.48,2013-09-01
4541.0,914,281,336,266.62,2014-01-22
4542.0,580,288,461,284.58,2012-02-17
4543.0,1114,860,348,112.38,2012-10-16
4544.0,1061,546,28,262.05,2012-11-14
4545.0,681,870,26,361.65,2013-02-01
4546.0,837,809,535,414.67,2012-11-16
4547.0,399,746,402,284.79,2014-11-28
4548.0,488,911,13,215.6,2012-05-24
4549.0,598,350,22,358.73,2014-07-23
4550.0,732,1065,257,444.42,2013-06-17
4551.0,925,1086,26,50.48,2014-11-13
4553.0,1103,357,477,319.51,2014-10-12
4554.0,871,778,73,383.8,2014-08-10
4555.0,867,564,189,13.53,2013-10-19
4556.0,235,378,585,32.22,2012-03-17
4557.0,441,8,2,67.6,2013-07-22
4558.0,693,1078,32,68.16,2013-06-10
4559.0,1033,280,52,96.6,2014-11-02
4560.0,881,309,537,225.51,2014-04-08
4561.0,885,317,55,201.77,2013-12-20
4562.0,659,267,52,224.94,2013-01-27
4563.0,170,209,283,228.32,2013-08-17
4564.0,528,1025,603,261.43,2012-06-20
4565.0,791,646,40,324.41,2014-06-21
4566.0,424,1009,205,188.95,2012-08-31
4567.0,182,591,33,44.17,2013-06-16
4568.0,350,923,37,159.33,2012-04-18
4569.0,1014,552,11,199.0,2012-12-16
4570.0,348,11,26,125.98,2013-08-28
4571.0,660,367,40,21.69,2013-03-15
4572.0,292,574,68,455.72,2012-06-09
4573.0,15,946,270,323.1,2014-07-22
4574.0,931,652,558,67.67,2012-09-24
4575.0,270,172,129,116.66,2013-07-23
4576.0,135,920,24,100.09,2013-07-23
4578.0,626,1042,510,142.09,2012-05-01
4579.0,347,474,646,157.35,2013-05-16
4580.0,267,400,689,310.13,2015-01-21
4581.0,831,114,156,333.82,2013-09-19
4582.0,399,866,387,305.98,2014-08-18
4583.0,556,936,47,78.36,2012-08-05
4584.0,1168,865,686,458.68,2013-05-05
4585.0,1003,27,5,65.43,2012-08-20
4586.0,653,647,59,446.19,2013-12-12
4587.0,379,1165,15,487.01,2014-03-30
4588.0,219,289,619,288.59,2013-12-05
4589.0,263,28,56,334.05,2013-03-30
4590.0,153,49,522,143.63,2014-11-07
4591.0,520,179,33,241.59,2012-11-23
4592.0,300,739,28,136.06,2012-02-18
4593.0,121,207,35,283.8,2012-11-02
4594.0,697,1050,72,443.26,2012-03-11
4595.0,1152,787,26,456.0,2014-08-17
4596.0,777,262,35,256.6,2012-07-21
4597.0,316,79,59,339.48,2013-05-30
4598.0,499,704,304,127.44,2013-07-31
4599.0,1171,467,281,312.71,2013-10-25
4600.0,195,431,46,168.46,2013-04-16
4601.0,391,475,47,251.71,2012-08-16
4602.0,623,214,66,197.36,2013-10-21
4603.0,1047,790,36,63.28,2013-11-12
4604.0,981,299,67,390.17,2014-11-29
4605.0,947,67,382,497.57,2014-02-22
4606.0,404,940,554,228.16,2014-08-02
4607.0,691,286,33,445.05,2013-10-24
4608.0,693,790,43,240.19,2014-12-01
4609.0,610,710,2,323.69,2013-10-21
4610.0,554,834,188,292.2,2012-08-17
4611.0,159,181,614,413.22,2012-07-11
4612.0,557,793,515,427.63,2014-05-04
4613.0,897,1038,23,61.5,2013-05-08
4614.0,1000,916,205,141.9,2013-08-27
4615.0,594,1075,171,323.4,2013-10-21
4616.0,487,1173,456,414.8,2014-03-14
4617.0,442,1178,463,351.52,2014-12-13
4618.0,446,490,645,37.05,2012-05-25
4619.0,511,1134,9,358.99,2012-10-07
4620.0,824,1142,59,291.62,2014-01-31
4621.0,931,607,44,491.43,2012-09-25
4622.0,383,123,7,456.72,2013-11-07
4623.0,292,667,34,345.85,2014-07-09
4624.0,442,139,36,277.87,2013-10-18
4625.0,413,861,57,327.88,2013-11-12
4626.0,558,145,446,328.45,2013-08-27
4627.0,808,533,315,171.91,2014-07-09
4628.0,459,522,89,376.07,2013-08-25
4629.0,1095,590,24,344.7,2012-04-21
4630.0,273,803,443,371.34,2012-04-27
4631.0,763,637,45,369.81,2014-12-05
4632.0,459,416,437,238.29,2013-05-20
4633.0,1166,931,30,15.81,2013-10-29
4634.0,93,1068,193,438.52,2012-01-03
4635.0,844,398,68,320.74,2012-06-16
4636.0,65,515,571,233.74,2012-04-28
4637.0,1197,414,25,257.34,2012-12-03
4638.0,406,158,12,393.61,2014-08-06
4639.0,39,962,599,395.68,2013-09-13
4641.0,1095,196,276,316.64,2013-07-06
4642.0,481,37,165,236.01,2012-10-19
4643.0,101,1136,300,78.95,2014-04-05
4644.0,725,975,66,305.91,2013-06-15
4645.0,27,471,53,475.17,2014-12-16
4646.0,966,821,241,319.91,2013-02-11
4647.0,1107,392,55,161.65,2014-04-06
4648.0,305,1060,603,127.71,2015-01-31
4649.0,347,1018,442,59.06,2013-06-05
4650.0,1189,911,44,452.17,2014-02-25
4651.0,834,1139,120,466.59,2014-09-16
4652.0,1113,437,243,216.61,2012-01-09
4653.0,389,1010,560,432.55,2014-01-12
4654.0,822,863,32,387.45,2013-11-02
4655.0,764,649,392,193.28,2013-11-08
4656.0,1130,787,43,337.04,2013-10-29
4657.0,867,364,83,43.55,2014-08-23
4658.0,969,1119,4,242.38,2012-04-25
4659.0,531,1028,420,255.15,2013-12-01
4660.0,1180,411,55,174.76,2014-08-22
4661.0,1166,320,175,123.45,2014-10-07
4662.0,767,202,369,446.08,2012-11-22
4663.0,579,607,12,194.49,2013-06-15
4664.0,1004,1104,474,83.4,2013-01-07
4665.0,885,1083,52,482.89,2013-10-28
4666.0,1145,1067,32,45.79,2013-09-18
4667.0,234,614,61,30.82,2013-08-24
4668.0,440,15,41,24.33,2013-02-22
4669.0,166,64,58,426.79,2014-03-18
4670.0,436,756,329,420.49,2013-08-18
4671.0,848,1089,577,474.47,2014-07-31
4672.0,1049,408,18,177.67,2013-01-07
4673.0,872,813,18,99.99,2014-06-23
4674.0,131,784,606,261.36,2014-10-16
4675.0,1,69,583,13.83,2013-12-13
4676.0,148,1197,22,287.45,2013-02-26
4677.0,470,832,339,222.02,2012-08-29
4678.0,1141,65,250,154.11,2013-11-16
4680.0,957,651,59,374.7,2014-07-22
4681.0,912,1135,20,469.65,2013-12-21
4682.0,418,1180,443,275.38,2012-04-21
4683.0,1138,802,672,348.75,2013-03-16
4684.0,350,491,23,119.18,2014-04-29
4685.0,910,177,477,347.02,2012-07-27
4686.0,592,850,326,335.61,2014-02-26
4687.0,1176,454,56,213.19,2013-08-13
4688.0,552,909,24,487.14,2012-11-22
4689.0,1005,688,693,386.92,2012-04-14
4690.0,1182,710,60,407.12,2014-04-22
4691.0,272,279,14,146.69,2013-02-09
4692.0,1125,918,4,233.42,2014-07-02
4693.0,68,668,463,408.38,2013-11-13
4694.0,918,933,600,440.37,2013-09-02
4695.0,1195,911,47,496.76,2013-07-25
4696.0,382,599,3,307.34,2013-09-25
4697.0,213,585,459,279.08,2012-12-21
4698.0,795,579,501,154.15,2013-03-22
4699.0,858,140,118,196.37,2014-11-04
4700.0,943,1058,374,193.85,2012-04-29
4701.0,835,407,8,219.66,2012-11-04
4702.0,561,255,21,320.58,2014-02-17
4703.0,134,483,231,478.78,2012-01-25
4704.0,841,776,59,138.59,2013-10-01
4705.0,667,888,13,84.29,2014-09-17
4706.0,650,837,539,108.78,2013-12-28
4707.0,78,164,125,409.27,2014-03-03
4708.0,239,131,332,287.77,2014-04-03
4709.0,400,336,396,140.51,2012-03-28
4710.0,92,841,102,91.33,2014-12-08
4711.0,1071,613,561,165.76,2013-07-30
4712.0,644,1146,519,20.63,2013-09-30
4713.0,1170,463,5,55.44,2012-12-20
4714.0,760,260,494,33.19,2014-08-07
4715.0,1087,972,120,408.52,2013-09-28
4716.0,968,121,478,345.39,2014-09-20
4717.0,714,657,48,247.92,2012-04-25
4718.0,851,862,50,357.26,2013-04-27
4719.0,695,1014,68,164.94,2014-08-27
4720.0,809,606,65,278.76,2013-12-24
4721.0,1046,707,308,436.86,2013-08-17
4722.0,494,1073,140,275.04,2014-09-03
4723.0,1132,522,278,383.63,2013-09-09
4724.0,984,806,54,90.22,2014-12-28
4725.0,389,691,174,458.43,2014-03-23
4726.0,1028,567,10,248.28,2012-12-21
4727.0,52,299,57,458.7,2014-06-19
4728.0,1149,858,668,287.77,2012-03-10
4729.0,833,1189,459,238.7,2012-04-22
4730.0,67,737,7,193.33,2014-10-19
4731.0,1132,376,9,311.83,2014-03-22
4732.0,637,522,289,259.824016013485,2012-12-16
4733.0,685,631,57,106.52,2013-10-25
4734.0,757,295,39,215.98,2013-01-11
4735.0,119,500,242,492.9,2013-10-01
4736.0,1101,159,20,251.94,2014-01-06
4737.0,526,529,471,271.47,2014-06-28
4738.0,1069,141,1,274.75,2012-12-12
4739.0,570,841,215,387.49,2012-12-20
4740.0,670,136,4,318.01,2013-03-09
4741.0,749,661,396,216.29,2014-01-21
4742.0,505,613,482,36.42,2014-08-19
4743.0,733,658,544,196.27,2014-12-22
4744.0,6,488,18,102.44,2013-11-24
4745.0,744,980,646,99.45,2013-09-13
4746.0,514,1169,504,266.31,2014-12-04
4747.0,541,549,360,248.03,2014-06-13
4749.0,420,178,579,434.92,2012-11-12
4750.0,1079,650,682,153.59,2014-09-17
4751.0,695,306,482,197.1,2013-03-05
4752.0,755,554,110,474.17,2013-09-11
4753.0,417,1124,86,376.11,2014-12-09
4754.0,269,114,538,72.12,2012-06-02
4755.0,168,577,78,250.46,2013-07-10
4756.0,727,743,16,52.86,2012-05-04
4757.0,536,305,604,467.38,2012-10-10
4758.0,455,932,533,247.28,2013-01-31
4759.0,843,584,50,458.9,2012-05-10
4760.0,239,484,338,382.03,2015-01-17
4761.0,115,646,35,298.78,2012-05-22
4762.0,272,753,420,171.09,2012-09-21
4763.0,661,653,26,164.7,2012-12-02
4764.0,716,211,91,309.43,2012-06-16
4765.0,497,598,21,493.44,2012-07-06
4766.0,402,398,52,221.04,2012-02-06
4767.0,779,1122,268,492.33,2013-02-28
4768.0,143,169,325,111.08,2014-11-30
4769.0,925,152,3,302.82,2012-11-05
4770.0,633,148,24,259.824016013485,2012-03-11
4771.0,965,54,53,230.8,2012-01-11
4772.0,601,1131,48,109.44,2013-10-20
4773.0,924,890,678,484.63,2012-04-20
4774.0,589,251,58,142.19,2012-06-07
4775.0,434,310,49,445.85,2012-02-26
4776.0,460,1108,547,29.47,2013-03-13
4777.0,1113,1071,59,216.76,2014-10-04
4778.0,478,121,301,298.73,2013-08-31
4779.0,764,318,31,218.68,2014-04-26
4780.0,1010,592,399,310.36,2013-07-03
4781.0,492,125,64,66.86,2013-11-29
4782.0,424,918,26,439.75,2012-06-11
4783.0,146,65,557,304.95,2014-12-27
4784.0,356,960,113,241.56,2013-12-09
4785.0,1019,1083,25,223.58,2013-03-18
4786.0,1088,22,18,146.57,2012-07-28
4787.0,801,107,40,416.08,2014-09-24
4788.0,463,155,21,390.92,2013-07-27
4789.0,902,510,61,148.33,2014-01-21
4790.0,419,122,502,180.45,2014-01-05
4791.0,560,644,168,477.05,2015-01-31
4792.0,1144,822,41,311.69,2013-11-20
4793.0,1126,1112,22,79.16,2012-01-21
4794.0,943,224,518,102.02,2012-01-14
4795.0,1037,570,653,48.64,2013-07-06
4796.0,456,766,12,56.77,2012-03-01
4797.0,993,726,6,232.17,2014-05-12
4798.0,286,639,47,391.52,2012-12-29
4799.0,377,925,67,416.89,2014-10-16
4800.0,144,776,44,393.41,2014-05-17
4801.0,555,203,63,432.2,2012-03-24
4802.0,708,1076,388,173.57,2013-12-17
4803.0,1116,330,570,43.67,2014-12-19
4804.0,394,488,6,321.41,2013-11-21
4805.0,801,454,5,324.23,2014-12-16
4806.0,400,257,577,394.16,2013-09-22
4807.0,351,1025,579,342.14,2012-12-01
4808.0,422,693,123,441.58,2013-05-25
4809.0,643,185,115,466.44,2014-04-16
4810.0,224,1105,374,262.62,2014-03-29
4811.0,265,175,24,255.5,2012-03-19
4812.0,472,668,525,379.58,2012-07-11
4813.0,748,1051,14,38.52,2014-06-21
4814.0,576,552,21,282.57,2014-11-17
4816.0,501,829,41,374.14,2014-06-13
4817.0,796,982,9,251.41,2014-05-13
4818.0,811,532,72,94.38,2012-01-30
